t,id,survival_rate,expected_benefit,actuarial_present_value
616,1,0.08467446649790053,0.0,0.0
617,1,0.08433576863190893,0.0,0.0
618,1,0.0839984255573813,0.0,0.0
619,1,0.08366243185515176,0.0,0.0
620,1,0.08332778212773116,0.0,0.0
621,1,0.08299447099922024,0.0,0.0
622,1,0.08266249311522335,0.0,0.0
623,1,0.08233184314276246,0.0,0.0
624,1,0.08200251577019141,0.0,0.0
625,1,0.08167450570711064,0.0,0.0
626,1,0.0813478076842822,0.0,0.0
627,1,0.08102241645354506,0.0,0.0
628,1,0.08069832678773088,0.0,0.0
629,1,0.08037553348057996,0.0,0.0
630,1,0.08005403134665764,0.0,0.0
631,1,0.07973381522127101,0.0,0.0
632,1,0.07941487996038593,0.0,0.0
633,1,0.07909722044054439,0.0,0.0
634,1,0.07878083155878221,0.0,0.0
635,1,0.07846570823254709,0.0,0.0
636,1,0.07815184539961689,0.0,0.0
637,1,0.07783923801801843,0.0,0.0
638,1,0.07752788106594635,0.0,0.0
639,1,0.07721776954168257,0.0,0.0
640,1,0.07690889846351584,0.0,0.0
641,1,0.07660126286966178,0.0,0.0
642,1,0.07629485781818313,0.0,0.0
643,1,0.0759896783869104,0.0,0.0
644,1,0.07568571967336275,0.0,0.0
645,1,0.0753829767946693,0.0,0.0
646,1,0.07508144488749063,0.0,0.0
647,1,0.07478111910794068,0.0,0.0
648,1,0.07448199463150891,0.0,0.0
649,1,0.07418406665298287,0.0,0.0
650,1,0.07388733038637094,0.0,0.0
651,1,0.07359178106482545,0.0,0.0
652,1,0.07329741394056614,0.0,0.0
653,1,0.07300422428480388,0.0,0.0
654,1,0.07271220738766467,0.0,0.0
655,1,0.072421358558114,0.0,0.0
656,1,0.07213167312388155,0.0,0.0
657,1,0.07184314643138602,0.0,0.0
658,1,0.07155577384566048,0.0,0.0
659,1,0.07126955075027783,0.0,0.0
660,1,0.07098447254727672,0.0,0.0
661,1,0.07070053465708762,0.0,0.0
662,1,0.07041773251845926,0.0,0.0
663,1,0.07013606158838542,0.0,0.0
664,1,0.06985551734203188,0.0,0.0
665,1,0.06957609527266376,0.0,0.0
666,1,0.0692977908915731,0.0,0.0
667,1,0.06902059972800681,0.0,0.0
668,1,0.06874451732909478,0.0,0.0
669,1,0.0684695392597784,0.0,0.0
670,1,0.0681956611027393,0.0,0.0
671,1,0.06792287845832834,0.0,0.0
672,1,0.06765118694449503,0.0,0.0
673,1,0.06738058219671704,0.0,0.0
674,1,0.06711105986793017,0.0,0.0
675,1,0.06684261562845845,0.0,0.0
676,1,0.06657524516594461,0.0,0.0
677,1,0.06630894418528083,0.0,0.0
678,1,0.06604370840853971,0.0,0.0
679,1,0.06577953357490555,0.0,0.0
680,1,0.06551641544060594,0.0,0.0
681,1,0.0652543497788435,0.0,0.0
682,1,0.06499333237972814,0.0,0.0
683,1,0.06473335905020923,0.0,0.0
684,1,0.06447442561400839,0.0,0.0
685,1,0.06421652791155236,0.0,0.0
686,1,0.06395966179990614,0.0,0.0
687,1,0.06370382315270652,0.0,0.0
688,1,0.06344900786009569,0.0,0.0
689,1,0.06319521182865531,0.0,0.0
690,1,0.0629424309813407,0.0,0.0
691,1,0.06269066125741533,0.0,0.0
692,1,0.06243989861238567,0.0,0.0
693,1,0.06219013901793613,0.0,0.0
694,1,0.061941378461864385,0.0,0.0
695,1,0.06169361294801693,0.0,0.0
696,1,0.06144683849622486,0.0,0.0
697,1,0.06120105114223996,0.0,0.0
698,1,0.060956246937671,0.0,0.0
699,1,0.06071242194992032,0.0,0.0
700,1,0.06046957226212064,0.0,0.0
701,1,0.060227693973072156,0.0,0.0
702,1,0.059986783197179865,0.0,0.0
703,1,0.05974683606439114,0.0,0.0
704,1,0.05950784872013358,0.0,0.0
705,1,0.05926981732525304,0.0,0.0
706,1,0.05903273805595203,0.0,0.0
707,1,0.05879660710372822,0.0,0.0
708,1,0.05856142067531331,0.0,0.0
709,1,0.05832717499261206,0.0,0.0
710,1,0.058093866292641606,0.0,0.0
711,1,0.05786149082747104,0.0,0.0
712,1,0.05763004486416115,0.0,0.0
713,1,0.05739952468470451,0.0,0.0
714,1,0.05716992658596569,0.0,0.0
715,1,0.05694124687962183,0.0,0.0
716,1,0.05671348189210334,0.0,0.0
717,1,0.05648662796453492,0.0,0.0
718,1,0.056260681452676785,0.0,0.0
719,1,0.05603563872686608,0.0,0.0
720,1,0.055811496171958616,0.0,0.0
0,2,1.0,0.0,119674.40153133876
1,2,0.995,3000.0,120033.42473593277
2,2,0.990025,2985.0,117384.52501014055
3,2,0.985074875,2970.0750000000003,114742.72358517096
4,2,0.9801495006250001,2955.224625,112107.96653092645
5,2,0.9752487531218751,2940.448501875,109480.20013164422
6,2,0.9703725093562657,2925.746259365625,106859.3708846585
7,2,0.9655206468094844,2911.117528068797,104245.42549916875
8,2,0.960693043575437,2896.561940428453,101638.31089501323
9,2,0.9558895783575597,2882.0791307263107,99037.97420144852
10,2,0.9511101304657719,2867.6687350726793,96444.36275593436
11,2,0.946354579813443,2853.3303913973155,93857.42410292424
12,2,0.9416228069143757,2839.063739440329,91277.10599266148
13,2,0.9369146928798039,2824.868420743127,88703.3563799808
14,2,0.9322301194154049,2810.744078639412,86136.12342311538
15,2,0.9275689688183278,2796.6903582462146,83575.35548250937
16,2,0.9229311239742362,2782.7069064549837,81021.00111963594
17,2,0.918316468354365,2768.7933719227085,78473.00909582048
18,2,0.9137248860125932,2754.949405063095,75931.32837106945
19,2,0.9091562615825302,2741.1746580377794,73395.90810290437
20,2,0.9046104802746175,2727.4687847475907,70866.69764520119
21,2,0.9000874278732445,2713.8314408238525,68343.64654703495
22,2,0.8955869907338783,2700.2622836197334,65826.70455152972
23,2,0.8911090557802088,2686.760972201635,63315.8215947137
24,2,0.8866535105013078,2673.3271673406266,60810.94780437959
25,2,0.8822202429488013,2659.9605315039234,58312.03349895007
26,2,0.8778091417340573,2646.660728846404,55819.029186348474
27,2,0.8734200960253871,2633.427425202172,53331.885562874566
28,2,0.8690529955452602,2620.260288076161,50850.553512085404
29,2,0.8647077305675338,2607.1589866357804,48374.984103681265
30,2,0.8603841919146962,2594.1231917026016,45905.12859239661
31,2,0.8560822709551227,2581.1525757440886,43440.93841689609
32,2,0.851801859600347,2568.246812865368,40982.36519867545
33,2,0.8475428503023453,2555.405578801041,38529.3607409675
34,2,0.8433051360508336,2542.628550907036,36081.877027652954
35,2,0.8390886103705794,2529.9154081525007,33639.86622217615
36,2,0.8348931673187264,2517.265831111738,31203.280666465715
37,2,0.8307187014821328,2504.679501956179,28772.072879860036
38,2,0.8265651079747222,2492.1561044463983,26346.195558037565
39,2,0.8224322824348486,2479.6953239241666,23925.601571951935
40,2,0.8183201210226743,2467.2968473045457,21510.24396677185
41,2,0.8142285204175609,2454.9603630680226,19100.075960825707
42,2,0.810157377815473,2442.685561252683,16695.050944550956
43,2,0.8061065909263957,2430.4721334464193,14295.122479448168
44,2,0.8020760579717637,2418.319772779187,11900.244297039751
45,2,0.798065677681905,2406.2281739152913,9510.370297833346
46,2,0.7940753492934954,2394.1970330457148,7125.454550289807
47,2,0.7901049725470279,2382.2260478804865,4745.451289795825
48,2,0.7861544476842928,2370.314917641084,2370.314917641084
49,2,0.7822236754458713,0.0,0.0
50,2,0.778312557068642,0.0,0.0
51,2,0.7744209942832988,0.0,0.0
52,2,0.7705488893118823,0.0,0.0
53,2,0.7666961448653229,0.0,0.0
54,2,0.7628626641409962,0.0,0.0
55,2,0.7590483508202912,0.0,0.0
56,2,0.7552531090661897,0.0,0.0
57,2,0.7514768435208588,0.0,0.0
58,2,0.7477194593032545,0.0,0.0
59,2,0.7439808620067382,0.0,0.0
60,2,0.7402609576967045,0.0,0.0
61,2,0.736559652908221,0.0,0.0
62,2,0.7328768546436799,0.0,0.0
63,2,0.7292124703704616,0.0,0.0
64,2,0.7255664080186093,0.0,0.0
65,2,0.7219385759785162,0.0,0.0
66,2,0.7183288830986236,0.0,0.0
67,2,0.7147372386831305,0.0,0.0
68,2,0.7111635524897149,0.0,0.0
69,2,0.7076077347272662,0.0,0.0
70,2,0.7040696960536299,0.0,0.0
71,2,0.7005493475733617,0.0,0.0
72,2,0.697046600835495,0.0,0.0
73,2,0.6935613678313175,0.0,0.0
74,2,0.6900935609921609,0.0,0.0
75,2,0.6866430931872001,0.0,0.0
76,2,0.6832098777212641,0.0,0.0
77,2,0.6797938283326578,0.0,0.0
78,2,0.6763948591909945,0.0,0.0
79,2,0.6730128848950395,0.0,0.0
80,2,0.6696478204705644,0.0,0.0
81,2,0.6662995813682115,0.0,0.0
82,2,0.6629680834613705,0.0,0.0
83,2,0.6596532430440636,0.0,0.0
84,2,0.6563549768288433,0.0,0.0
85,2,0.653073201944699,0.0,0.0
86,2,0.6498078359349755,0.0,0.0
87,2,0.6465587967553006,0.0,0.0
88,2,0.6433260027715241,0.0,0.0
89,2,0.6401093727576664,0.0,0.0
90,2,0.6369088258938781,0.0,0.0
91,2,0.6337242817644086,0.0,0.0
92,2,0.6305556603555866,0.0,0.0
93,2,0.6274028820538087,0.0,0.0
94,2,0.6242658676435396,0.0,0.0
95,2,0.6211445383053219,0.0,0.0
96,2,0.6180388156137953,0.0,0.0
97,2,0.6149486215357263,0.0,0.0
98,2,0.6118738784280476,0.0,0.0
99,2,0.6088145090359074,0.0,0.0
100,2,0.6057704364907278,0.0,0.0
101,2,0.6027415843082742,0.0,0.0
102,2,0.5997278763867329,0.0,0.0
103,2,0.5967292370047992,0.0,0.0
104,2,0.5937455908197752,0.0,0.0
105,2,0.5907768628656763,0.0,0.0
106,2,0.5878229785513479,0.0,0.0
107,2,0.5848838636585911,0.0,0.0
108,2,0.5819594443402982,0.0,0.0
109,2,0.5790496471185967,0.0,0.0
110,2,0.5761543988830038,0.0,0.0
111,2,0.5732736268885887,0.0,0.0
112,2,0.5704072587541458,0.0,0.0
113,2,0.567555222460375,0.0,0.0
114,2,0.5647174463480732,0.0,0.0
115,2,0.5618938591163328,0.0,0.0
116,2,0.5590843898207511,0.0,0.0
117,2,0.5562889678716474,0.0,0.0
118,2,0.5535075230322891,0.0,0.0
119,2,0.5507399854171277,0.0,0.0
120,2,0.547986285490042,0.0,0.0
121,2,0.5452463540625918,0.0,0.0
122,2,0.5425201222922789,0.0,0.0
123,2,0.5398075216808175,0.0,0.0
124,2,0.5371084840724134,0.0,0.0
125,2,0.5344229416520513,0.0,0.0
126,2,0.531750826943791,0.0,0.0
127,2,0.5290920728090721,0.0,0.0
128,2,0.5264466124450268,0.0,0.0
129,2,0.5238143793828016,0.0,0.0
130,2,0.5211953074858876,0.0,0.0
131,2,0.5185893309484582,0.0,0.0
132,2,0.5159963842937159,0.0,0.0
133,2,0.5134164023722473,0.0,0.0
134,2,0.510849320360386,0.0,0.0
135,2,0.5082950737585841,0.0,0.0
136,2,0.5057535983897912,0.0,0.0
137,2,0.5032248303978422,0.0,0.0
138,2,0.500708706245853,0.0,0.0
139,2,0.4982051627146237,0.0,0.0
140,2,0.49571413690105054,0.0,0.0
141,2,0.4932355662165453,0.0,0.0
142,2,0.4907693883854626,0.0,0.0
143,2,0.4883155414435353,0.0,0.0
144,2,0.4858739637363176,0.0,0.0
145,2,0.483444593917636,0.0,0.0
146,2,0.4810273709480478,0.0,0.0
147,2,0.47862223409330756,0.0,0.0
148,2,0.47622912292284103,0.0,0.0
149,2,0.4738479773082268,0.0,0.0
150,2,0.47147873742168567,0.0,0.0
151,2,0.46912134373457726,0.0,0.0
152,2,0.46677573701590436,0.0,0.0
153,2,0.46444185833082485,0.0,0.0
154,2,0.46211964903917074,0.0,0.0
155,2,0.4598090507939749,0.0,0.0
156,2,0.457510005540005,0.0,0.0
157,2,0.45522245551230495,0.0,0.0
158,2,0.4529463432347434,0.0,0.0
159,2,0.4506816115185697,0.0,0.0
160,2,0.4484282034609769,0.0,0.0
161,2,0.446186062443672,0.0,0.0
162,2,0.4439551321314536,0.0,0.0
163,2,0.4417353564707963,0.0,0.0
164,2,0.43952667968844233,0.0,0.0
165,2,0.43732904629000013,0.0,0.0
166,2,0.4351424010585501,0.0,0.0
167,2,0.43296668905325736,0.0,0.0
168,2,0.43080185560799106,0.0,0.0
169,2,0.4286478463299511,0.0,0.0
170,2,0.42650460709830135,0.0,0.0
171,2,0.42437208406280985,0.0,0.0
172,2,0.4222502236424958,0.0,0.0
173,2,0.42013897252428334,0.0,0.0
174,2,0.4180382776616619,0.0,0.0
175,2,0.4159480862733536,0.0,0.0
176,2,0.41386834584198684,0.0,0.0
177,2,0.4117990041127769,0.0,0.0
178,2,0.40974000909221303,0.0,0.0
179,2,0.40769130904675194,0.0,0.0
180,2,0.40565285250151817,0.0,0.0
181,2,0.4036245882390106,0.0,0.0
182,2,0.4016064652978155,0.0,0.0
183,2,0.3995984329713264,0.0,0.0
184,2,0.3976004408064698,0.0,0.0
185,2,0.39561243860243744,0.0,0.0
186,2,0.3936343764094253,0.0,0.0
187,2,0.39166620452737816,0.0,0.0
188,2,0.3897078735047413,0.0,0.0
189,2,0.3877593341372176,0.0,0.0
190,2,0.3858205374665315,0.0,0.0
191,2,0.38389143477919885,0.0,0.0
192,2,0.3819719776053028,0.0,0.0
193,2,0.3800621177172763,0.0,0.0
194,2,0.37816180712868996,0.0,0.0
195,2,0.37627099809304654,0.0,0.0
196,2,0.3743896431025813,0.0,0.0
197,2,0.37251769488706843,0.0,0.0
198,2,0.3706551064126331,0.0,0.0
199,2,0.36880183088056995,0.0,0.0
200,2,0.3669578217261671,0.0,0.0
201,2,0.36512303261753626,0.0,0.0
202,2,0.3632974174544486,0.0,0.0
203,2,0.3614809303671764,0.0,0.0
204,2,0.3596735257153405,0.0,0.0
205,2,0.3578751580867638,0.0,0.0
206,2,0.35608578229633,0.0,0.0
207,2,0.3543053533848483,0.0,0.0
208,2,0.35253382661792404,0.0,0.0
209,2,0.3507711574848344,0.0,0.0
210,2,0.34901730169741024,0.0,0.0
211,2,0.3472722151889232,0.0,0.0
212,2,0.3455358541129786,0.0,0.0
213,2,0.3438081748424137,0.0,0.0
214,2,0.3420891339682016,0.0,0.0
215,2,0.3403786882983606,0.0,0.0
216,2,0.3386767948568688,0.0,0.0
217,2,0.33698341088258443,0.0,0.0
218,2,0.3352984938281715,0.0,0.0
219,2,0.33362200135903064,0.0,0.0
220,2,0.33195389135223546,0.0,0.0
221,2,0.3302941218954743,0.0,0.0
222,2,0.32864265128599696,0.0,0.0
223,2,0.326999438029567,0.0,0.0
224,2,0.3253644408394192,0.0,0.0
225,2,0.3237376186352221,0.0,0.0
226,2,0.322118930542046,0.0,0.0
227,2,0.32050833588933575,0.0,0.0
228,2,0.31890579420988907,0.0,0.0
229,2,0.3173112652388396,0.0,0.0
230,2,0.3157247089126454,0.0,0.0
231,2,0.3141460853680822,0.0,0.0
232,2,0.3125753549412418,0.0,0.0
233,2,0.31101247816653554,0.0,0.0
234,2,0.30945741577570285,0.0,0.0
235,2,0.3079101286968243,0.0,0.0
236,2,0.3063705780533402,0.0,0.0
237,2,0.30483872516307353,0.0,0.0
238,2,0.3033145315372582,0.0,0.0
239,2,0.3017979588795719,0.0,0.0
240,2,0.30028896908517405,0.0,0.0
241,2,0.2987875242397482,0.0,0.0
242,2,0.29729358661854943,0.0,0.0
243,2,0.29580711868545667,0.0,0.0
244,2,0.2943280830920294,0.0,0.0
245,2,0.29285644267656924,0.0,0.0
246,2,0.2913921604631864,0.0,0.0
247,2,0.28993519966087045,0.0,0.0
248,2,0.2884855236625661,0.0,0.0
249,2,0.28704309604425327,0.0,0.0
250,2,0.285607880564032,0.0,0.0
251,2,0.28417984116121187,0.0,0.0
252,2,0.2827589419554058,0.0,0.0
253,2,0.28134514724562876,0.0,0.0
254,2,0.2799384215094006,0.0,0.0
255,2,0.27853872940185365,0.0,0.0
256,2,0.27714603575484437,0.0,0.0
257,2,0.2757603055760701,0.0,0.0
258,2,0.2743815040481898,0.0,0.0
259,2,0.2730095965279488,0.0,0.0
260,2,0.27164454854530906,0.0,0.0
261,2,0.2702863258025825,0.0,0.0
262,2,0.2689348941735696,0.0,0.0
263,2,0.26759021970270175,0.0,0.0
264,2,0.2662522686041882,0.0,0.0
265,2,0.2649210072611673,0.0,0.0
266,2,0.26359640222486147,0.0,0.0
267,2,0.26227842021373715,0.0,0.0
268,2,0.2609670281126685,0.0,0.0
269,2,0.25966219297210513,0.0,0.0
270,2,0.2583638820072446,0.0,0.0
271,2,0.2570720625972084,0.0,0.0
272,2,0.25578670228422234,0.0,0.0
273,2,0.25450776877280124,0.0,0.0
274,2,0.2532352299289372,0.0,0.0
275,2,0.2519690537792925,0.0,0.0
276,2,0.2507092085103961,0.0,0.0
277,2,0.2494556624678441,0.0,0.0
278,2,0.24820838415550486,0.0,0.0
279,2,0.24696734223472733,0.0,0.0
280,2,0.2457325055235537,0.0,0.0
281,2,0.24450384299593592,0.0,0.0
282,2,0.24328132378095624,0.0,0.0
283,2,0.24206491716205145,0.0,0.0
284,2,0.2408545925762412,0.0,0.0
285,2,0.23965031961336,0.0,0.0
286,2,0.2384520680152932,0.0,0.0
287,2,0.23725980767521673,0.0,0.0
288,2,0.23607350863684065,0.0,0.0
289,2,0.23489314109365644,0.0,0.0
290,2,0.23371867538818816,0.0,0.0
291,2,0.23255008201124722,0.0,0.0
292,2,0.231387331601191,0.0,0.0
293,2,0.23023039494318503,0.0,0.0
294,2,0.2290792429684691,0.0,0.0
295,2,0.22793384675362674,0.0,0.0
296,2,0.22679417751985861,0.0,0.0
297,2,0.22566020663225933,0.0,0.0
298,2,0.22453190559909803,0.0,0.0
299,2,0.22340924607110255,0.0,0.0
300,2,0.22229219984074702,0.0,0.0
301,2,0.2211807388415433,0.0,0.0
302,2,0.22007483514733558,0.0,0.0
303,2,0.2189744609715989,0.0,0.0
304,2,0.2178795886667409,0.0,0.0
305,2,0.2167901907234072,0.0,0.0
306,2,0.21570623976979014,0.0,0.0
307,2,0.21462770857094118,0.0,0.0
308,2,0.21355457002808648,0.0,0.0
309,2,0.21248679717794605,0.0,0.0
310,2,0.21142436319205632,0.0,0.0
311,2,0.21036724137609603,0.0,0.0
312,2,0.20931540516921554,0.0,0.0
313,2,0.20826882814336947,0.0,0.0
314,2,0.20722748400265262,0.0,0.0
315,2,0.20619134658263935,0.0,0.0
316,2,0.20516038984972615,0.0,0.0
317,2,0.2041345879004775,0.0,0.0
318,2,0.2031139149609751,0.0,0.0
319,2,0.20209834538617025,0.0,0.0
320,2,0.2010878536592394,0.0,0.0
321,2,0.2000824143909432,0.0,0.0
322,2,0.19908200231898848,0.0,0.0
323,2,0.19808659230739353,0.0,0.0
324,2,0.19709615934585656,0.0,0.0
325,2,0.19611067854912728,0.0,0.0
326,2,0.19513012515638165,0.0,0.0
327,2,0.19415447453059972,0.0,0.0
328,2,0.19318370215794672,0.0,0.0
329,2,0.192217783647157,0.0,0.0
330,2,0.1912566947289212,0.0,0.0
331,2,0.1903004112552766,0.0,0.0
332,2,0.18934890919900021,0.0,0.0
333,2,0.18840216465300522,0.0,0.0
334,2,0.18746015382974018,0.0,0.0
335,2,0.1865228530605915,0.0,0.0
336,2,0.18559023879528855,0.0,0.0
337,2,0.1846622876013121,0.0,0.0
338,2,0.18373897616330553,0.0,0.0
339,2,0.182820281282489,0.0,0.0
340,2,0.18190617987607657,0.0,0.0
341,2,0.18099664897669618,0.0,0.0
342,2,0.1800916657318127,0.0,0.0
343,2,0.17919120740315364,0.0,0.0
344,2,0.17829525136613786,0.0,0.0
345,2,0.17740377510930716,0.0,0.0
346,2,0.17651675623376062,0.0,0.0
347,2,0.1756341724525918,0.0,0.0
348,2,0.17475600159032884,0.0,0.0
349,2,0.17388222158237718,0.0,0.0
350,2,0.1730128104744653,0.0,0.0
351,2,0.17214774642209296,0.0,0.0
352,2,0.1712870076899825,0.0,0.0
353,2,0.17043057265153258,0.0,0.0
354,2,0.16957841978827493,0.0,0.0
355,2,0.16873052768933355,0.0,0.0
356,2,0.1678868750508869,0.0,0.0
357,2,0.16704744067563246,0.0,0.0
358,2,0.1662122034722543,0.0,0.0
359,2,0.16538114245489302,0.0,0.0
360,2,0.16455423674261854,0.0,0.0
361,2,0.16373146555890544,0.0,0.0
362,2,0.16291280823111093,0.0,0.0
363,2,0.16209824418995536,0.0,0.0
364,2,0.16128775296900558,0.0,0.0
365,2,0.16048131420416054,0.0,0.0
366,2,0.15967890763313974,0.0,0.0
367,2,0.15888051309497406,0.0,0.0
368,2,0.1580861105294992,0.0,0.0
369,2,0.1572956799768517,0.0,0.0
370,2,0.15650920157696743,0.0,0.0
371,2,0.1557266555690826,0.0,0.0
372,2,0.1549480222912372,0.0,0.0
373,2,0.15417328217978102,0.0,0.0
374,2,0.1534024157688821,0.0,0.0
375,2,0.1526354036900377,0.0,0.0
376,2,0.1518722266715875,0.0,0.0
377,2,0.15111286553822956,0.0,0.0
378,2,0.15035730121053842,0.0,0.0
379,2,0.14960551470448571,0.0,0.0
380,2,0.14885748713096328,0.0,0.0
381,2,0.14811319969530845,0.0,0.0
382,2,0.1473726336968319,0.0,0.0
383,2,0.14663577052834775,0.0,0.0
384,2,0.14590259167570602,0.0,0.0
385,2,0.1451730787173275,0.0,0.0
386,2,0.14444721332374086,0.0,0.0
387,2,0.14372497725712216,0.0,0.0
388,2,0.14300635237083656,0.0,0.0
389,2,0.14229132060898236,0.0,0.0
390,2,0.14157986400593744,0.0,0.0
391,2,0.14087196468590776,0.0,0.0
392,2,0.14016760486247823,0.0,0.0
393,2,0.13946676683816583,0.0,0.0
394,2,0.138769433003975,0.0,0.0
395,2,0.13807558583895513,0.0,0.0
396,2,0.13738520790976036,0.0,0.0
397,2,0.13669828187021155,0.0,0.0
398,2,0.13601479046086049,0.0,0.0
399,2,0.1353347165085562,0.0,0.0
400,2,0.1346580429260134,0.0,0.0
401,2,0.13398475271138335,0.0,0.0
402,2,0.13331482894782642,0.0,0.0
403,2,0.13264825480308728,0.0,0.0
404,2,0.13198501352907185,0.0,0.0
405,2,0.1313250884614265,0.0,0.0
406,2,0.13066846301911936,0.0,0.0
407,2,0.13001512070402377,0.0,0.0
408,2,0.12936504510050365,0.0,0.0
409,2,0.12871821987500112,0.0,0.0
410,2,0.12807462877562611,0.0,0.0
411,2,0.12743425563174798,0.0,0.0
412,2,0.12679708435358925,0.0,0.0
413,2,0.1261630989318213,0.0,0.0
414,2,0.1255322834371622,0.0,0.0
415,2,0.12490462201997637,0.0,0.0
416,2,0.1242800989098765,0.0,0.0
417,2,0.12365869841532712,0.0,0.0
418,2,0.12304040492325048,0.0,0.0
419,2,0.12242520289863423,0.0,0.0
420,2,0.12181307688414106,0.0,0.0
421,2,0.12120401149972035,0.0,0.0
422,2,0.12059799144222175,0.0,0.0
423,2,0.11999500148501063,0.0,0.0
424,2,0.11939502647758558,0.0,0.0
425,2,0.11879805134519765,0.0,0.0
426,2,0.11820406108847166,0.0,0.0
427,2,0.1176130407830293,0.0,0.0
428,2,0.11702497557911415,0.0,0.0
429,2,0.11643985070121858,0.0,0.0
430,2,0.11585765144771248,0.0,0.0
431,2,0.11527836319047392,0.0,0.0
432,2,0.11470197137452155,0.0,0.0
433,2,0.11412846151764894,0.0,0.0
434,2,0.1135578192100607,0.0,0.0
435,2,0.11299003011401039,0.0,0.0
436,2,0.11242507996344034,0.0,0.0
437,2,0.11186295456362313,0.0,0.0
438,2,0.11130363979080501,0.0,0.0
439,2,0.11074712159185099,0.0,0.0
440,2,0.11019338598389174,0.0,0.0
441,2,0.10964241905397228,0.0,0.0
442,2,0.10909420695870241,0.0,0.0
443,2,0.1085487359239089,0.0,0.0
444,2,0.10800599224428936,0.0,0.0
445,2,0.10746596228306791,0.0,0.0
446,2,0.10692863247165257,0.0,0.0
447,2,0.1063939893092943,0.0,0.0
448,2,0.10586201936274783,0.0,0.0
449,2,0.10533270926593409,0.0,0.0
450,2,0.10480604571960442,0.0,0.0
451,2,0.1042820154910064,0.0,0.0
452,2,0.10376060541355137,0.0,0.0
453,2,0.1032418023864836,0.0,0.0
454,2,0.10272559337455119,0.0,0.0
455,2,0.10221196540767843,0.0,0.0
456,2,0.10170090558064004,0.0,0.0
457,2,0.10119240105273684,0.0,0.0
458,2,0.10068643904747315,0.0,0.0
459,2,0.10018300685223579,0.0,0.0
460,2,0.0996820918179746,0.0,0.0
461,2,0.09918368135888474,0.0,0.0
462,2,0.09868776295209031,0.0,0.0
463,2,0.09819432413732986,0.0,0.0
464,2,0.09770335251664321,0.0,0.0
465,2,0.09721483575406,0.0,0.0
466,2,0.09672876157528969,0.0,0.0
467,2,0.09624511776741324,0.0,0.0
468,2,0.09576389217857617,0.0,0.0
469,2,0.09528507271768329,0.0,0.0
470,2,0.09480864735409487,0.0,0.0
471,2,0.0943346041173244,0.0,0.0
472,2,0.09386293109673778,0.0,0.0
473,2,0.09339361644125409,0.0,0.0
474,2,0.09292664835904782,0.0,0.0
475,2,0.09246201511725258,0.0,0.0
476,2,0.09199970504166631,0.0,0.0
477,2,0.09153970651645797,0.0,0.0
478,2,0.09108200798387568,0.0,0.0
479,2,0.0906265979439563,0.0,0.0
480,2,0.09017346495423652,0.0,0.0
481,2,0.08972259762946533,0.0,0.0
482,2,0.089273984641318,0.0,0.0
483,2,0.0888276147181114,0.0,0.0
484,2,0.08838347664452084,0.0,0.0
485,2,0.08794155926129824,0.0,0.0
486,2,0.08750185146499175,0.0,0.0
487,2,0.08706434220766679,0.0,0.0
488,2,0.08662902049662846,0.0,0.0
489,2,0.08619587539414532,0.0,0.0
490,2,0.08576489601717459,0.0,0.0
491,2,0.08533607153708872,0.0,0.0
492,2,0.08490939117940327,0.0,0.0
493,2,0.08448484422350626,0.0,0.0
494,2,0.08406242000238873,0.0,0.0
495,2,0.08364210790237678,0.0,0.0
496,2,0.0832238973628649,0.0,0.0
497,2,0.08280777787605056,0.0,0.0
498,2,0.08239373898667031,0.0,0.0
499,2,0.08198177029173696,0.0,0.0
500,2,0.08157186144027828,0.0,0.0
501,2,0.0811640021330769,0.0,0.0
502,2,0.08075818212241151,0.0,0.0
503,2,0.08035439121179945,0.0,0.0
504,2,0.07995261925574046,0.0,0.0
505,2,0.07955285615946175,0.0,0.0
506,2,0.07915509187866444,0.0,0.0
507,2,0.07875931641927113,0.0,0.0
508,2,0.07836551983717477,0.0,0.0
509,2,0.07797369223798889,0.0,0.0
510,2,0.07758382377679894,0.0,0.0
511,2,0.07719590465791494,0.0,0.0
512,2,0.07680992513462537,0.0,0.0
513,2,0.07642587550895225,0.0,0.0
514,2,0.07604374613140748,0.0,0.0
515,2,0.07566352740075044,0.0,0.0
516,2,0.07528520976374668,0.0,0.0
517,2,0.07490878371492794,0.0,0.0
518,2,0.0745342397963533,0.0,0.0
519,2,0.07416156859737154,0.0,0.0
520,2,0.07379076075438468,0.0,0.0
521,2,0.07342180695061275,0.0,0.0
522,2,0.07305469791585968,0.0,0.0
523,2,0.07268942442628039,0.0,0.0
524,2,0.07232597730414898,0.0,0.0
525,2,0.07196434741762824,0.0,0.0
526,2,0.0716045256805401,0.0,0.0
527,2,0.0712465030521374,0.0,0.0
528,2,0.0708902705368767,0.0,0.0
529,2,0.07053581918419231,0.0,0.0
530,2,0.07018314008827135,0.0,0.0
531,2,0.06983222438783,0.0,0.0
532,2,0.06948306326589085,0.0,0.0
533,2,0.0691356479495614,0.0,0.0
534,2,0.06878996970981359,0.0,0.0
535,2,0.06844601986126451,0.0,0.0
536,2,0.06810378976195819,0.0,0.0
537,2,0.0677632708131484,0.0,0.0
538,2,0.06742445445908266,0.0,0.0
539,2,0.06708733218678724,0.0,0.0
540,2,0.0667518955258533,0.0,0.0
541,2,0.06641813604822402,0.0,0.0
542,2,0.0660860453679829,0.0,0.0
