t,calendar_month,t_end,interest_rate,coupon,nominal_value,present_value
514,10.0,114.0,0.002,0.0,0.0,0.0
515,11.0,114.0,0.002,0.0,0.0,0.0
516,12.0,114.0,0.002,0.0,0.0,0.0
517,1.0,114.0,0.002,0.0,0.0,0.0
518,2.0,114.0,0.002,0.0,0.0,0.0
519,3.0,114.0,0.002,0.0,0.0,0.0
520,4.0,114.0,0.002,0.0,0.0,0.0
521,5.0,114.0,0.002,0.0,0.0,0.0
522,6.0,114.0,0.002,0.0,0.0,0.0
523,7.0,114.0,0.002,0.0,0.0,0.0
524,8.0,114.0,0.002,0.0,0.0,0.0
525,9.0,114.0,0.002,0.0,0.0,0.0
526,10.0,114.0,0.002,0.0,0.0,0.0
527,11.0,114.0,0.002,0.0,0.0,0.0
528,12.0,114.0,0.002,0.0,0.0,0.0
529,1.0,114.0,0.002,0.0,0.0,0.0
530,2.0,114.0,0.002,0.0,0.0,0.0
531,3.0,114.0,0.002,0.0,0.0,0.0
532,4.0,114.0,0.002,0.0,0.0,0.0
533,5.0,114.0,0.002,0.0,0.0,0.0
534,6.0,114.0,0.002,0.0,0.0,0.0
535,7.0,114.0,0.002,0.0,0.0,0.0
536,8.0,114.0,0.002,0.0,0.0,0.0
537,9.0,114.0,0.002,0.0,0.0,0.0
538,10.0,114.0,0.002,0.0,0.0,0.0
539,11.0,114.0,0.002,0.0,0.0,0.0
540,12.0,114.0,0.002,0.0,0.0,0.0
541,1.0,114.0,0.002,0.0,0.0,0.0
542,2.0,114.0,0.002,0.0,0.0,0.0
543,3.0,114.0,0.002,0.0,0.0,0.0
544,4.0,114.0,0.002,0.0,0.0,0.0
545,5.0,114.0,0.002,0.0,0.0,0.0
546,6.0,114.0,0.002,0.0,0.0,0.0
547,7.0,114.0,0.002,0.0,0.0,0.0
548,8.0,114.0,0.002,0.0,0.0,0.0
549,9.0,114.0,0.002,0.0,0.0,0.0
550,10.0,114.0,0.002,0.0,0.0,0.0
551,11.0,114.0,0.002,0.0,0.0,0.0
552,12.0,114.0,0.002,0.0,0.0,0.0
553,1.0,114.0,0.002,0.0,0.0,0.0
554,2.0,114.0,0.002,0.0,0.0,0.0
555,3.0,114.0,0.002,0.0,0.0,0.0
556,4.0,114.0,0.002,0.0,0.0,0.0
557,5.0,114.0,0.002,0.0,0.0,0.0
558,6.0,114.0,0.002,0.0,0.0,0.0
559,7.0,114.0,0.002,0.0,0.0,0.0
560,8.0,114.0,0.002,0.0,0.0,0.0
561,9.0,114.0,0.002,0.0,0.0,0.0
562,10.0,114.0,0.002,0.0,0.0,0.0
563,11.0,114.0,0.002,0.0,0.0,0.0
564,12.0,114.0,0.002,0.0,0.0,0.0
565,1.0,114.0,0.002,0.0,0.0,0.0
566,2.0,114.0,0.002,0.0,0.0,0.0
567,3.0,114.0,0.002,0.0,0.0,0.0
568,4.0,114.0,0.002,0.0,0.0,0.0
569,5.0,114.0,0.002,0.0,0.0,0.0
570,6.0,114.0,0.002,0.0,0.0,0.0
571,7.0,114.0,0.002,0.0,0.0,0.0
572,8.0,114.0,0.002,0.0,0.0,0.0
573,9.0,114.0,0.002,0.0,0.0,0.0
574,10.0,114.0,0.002,0.0,0.0,0.0
575,11.0,114.0,0.002,0.0,0.0,0.0
576,12.0,114.0,0.002,0.0,0.0,0.0
577,1.0,114.0,0.002,0.0,0.0,0.0
578,2.0,114.0,0.002,0.0,0.0,0.0
579,3.0,114.0,0.002,0.0,0.0,0.0
580,4.0,114.0,0.002,0.0,0.0,0.0
581,5.0,114.0,0.002,0.0,0.0,0.0
582,6.0,114.0,0.002,0.0,0.0,0.0
583,7.0,114.0,0.002,0.0,0.0,0.0
584,8.0,114.0,0.002,0.0,0.0,0.0
585,9.0,114.0,0.002,0.0,0.0,0.0
586,10.0,114.0,0.002,0.0,0.0,0.0
587,11.0,114.0,0.002,0.0,0.0,0.0
588,12.0,114.0,0.002,0.0,0.0,0.0
589,1.0,114.0,0.002,0.0,0.0,0.0
590,2.0,114.0,0.002,0.0,0.0,0.0
591,3.0,114.0,0.002,0.0,0.0,0.0
592,4.0,114.0,0.002,0.0,0.0,0.0
593,5.0,114.0,0.002,0.0,0.0,0.0
594,6.0,114.0,0.002,0.0,0.0,0.0
595,7.0,114.0,0.002,0.0,0.0,0.0
596,8.0,114.0,0.002,0.0,0.0,0.0
597,9.0,114.0,0.002,0.0,0.0,0.0
598,10.0,114.0,0.002,0.0,0.0,0.0
599,11.0,114.0,0.002,0.0,0.0,0.0
600,12.0,114.0,0.002,0.0,0.0,0.0
601,1.0,114.0,0.002,0.0,0.0,0.0
602,2.0,114.0,0.002,0.0,0.0,0.0
603,3.0,114.0,0.002,0.0,0.0,0.0
604,4.0,114.0,0.002,0.0,0.0,0.0
605,5.0,114.0,0.002,0.0,0.0,0.0
606,6.0,114.0,0.002,0.0,0.0,0.0
607,7.0,114.0,0.002,0.0,0.0,0.0
608,8.0,114.0,0.002,0.0,0.0,0.0
609,9.0,114.0,0.002,0.0,0.0,0.0
610,10.0,114.0,0.002,0.0,0.0,0.0
611,11.0,114.0,0.002,0.0,0.0,0.0
612,12.0,114.0,0.002,0.0,0.0,0.0
613,1.0,114.0,0.002,0.0,0.0,0.0
614,2.0,114.0,0.002,0.0,0.0,0.0
615,3.0,114.0,0.002,0.0,0.0,0.0
616,4.0,114.0,0.002,0.0,0.0,0.0
617,5.0,114.0,0.002,0.0,0.0,0.0
618,6.0,114.0,0.002,0.0,0.0,0.0
619,7.0,114.0,0.002,0.0,0.0,0.0
620,8.0,114.0,0.002,0.0,0.0,0.0
621,9.0,114.0,0.002,0.0,0.0,0.0
622,10.0,114.0,0.002,0.0,0.0,0.0
623,11.0,114.0,0.002,0.0,0.0,0.0
624,12.0,114.0,0.002,0.0,0.0,0.0
625,1.0,114.0,0.002,0.0,0.0,0.0
626,2.0,114.0,0.002,0.0,0.0,0.0
627,3.0,114.0,0.002,0.0,0.0,0.0
628,4.0,114.0,0.002,0.0,0.0,0.0
629,5.0,114.0,0.002,0.0,0.0,0.0
630,6.0,114.0,0.002,0.0,0.0,0.0
631,7.0,114.0,0.002,0.0,0.0,0.0
632,8.0,114.0,0.002,0.0,0.0,0.0
633,9.0,114.0,0.002,0.0,0.0,0.0
634,10.0,114.0,0.002,0.0,0.0,0.0
635,11.0,114.0,0.002,0.0,0.0,0.0
636,12.0,114.0,0.002,0.0,0.0,0.0
637,1.0,114.0,0.002,0.0,0.0,0.0
638,2.0,114.0,0.002,0.0,0.0,0.0
639,3.0,114.0,0.002,0.0,0.0,0.0
640,4.0,114.0,0.002,0.0,0.0,0.0
641,5.0,114.0,0.002,0.0,0.0,0.0
642,6.0,114.0,0.002,0.0,0.0,0.0
643,7.0,114.0,0.002,0.0,0.0,0.0
644,8.0,114.0,0.002,0.0,0.0,0.0
645,9.0,114.0,0.002,0.0,0.0,0.0
646,10.0,114.0,0.002,0.0,0.0,0.0
647,11.0,114.0,0.002,0.0,0.0,0.0
648,12.0,114.0,0.002,0.0,0.0,0.0
649,1.0,114.0,0.002,0.0,0.0,0.0
650,2.0,114.0,0.002,0.0,0.0,0.0
651,3.0,114.0,0.002,0.0,0.0,0.0
652,4.0,114.0,0.002,0.0,0.0,0.0
653,5.0,114.0,0.002,0.0,0.0,0.0
654,6.0,114.0,0.002,0.0,0.0,0.0
655,7.0,114.0,0.002,0.0,0.0,0.0
656,8.0,114.0,0.002,0.0,0.0,0.0
657,9.0,114.0,0.002,0.0,0.0,0.0
658,10.0,114.0,0.002,0.0,0.0,0.0
659,11.0,114.0,0.002,0.0,0.0,0.0
660,12.0,114.0,0.002,0.0,0.0,0.0
661,1.0,114.0,0.002,0.0,0.0,0.0
662,2.0,114.0,0.002,0.0,0.0,0.0
663,3.0,114.0,0.002,0.0,0.0,0.0
664,4.0,114.0,0.002,0.0,0.0,0.0
665,5.0,114.0,0.002,0.0,0.0,0.0
666,6.0,114.0,0.002,0.0,0.0,0.0
667,7.0,114.0,0.002,0.0,0.0,0.0
668,8.0,114.0,0.002,0.0,0.0,0.0
669,9.0,114.0,0.002,0.0,0.0,0.0
670,10.0,114.0,0.002,0.0,0.0,0.0
671,11.0,114.0,0.002,0.0,0.0,0.0
672,12.0,114.0,0.002,0.0,0.0,0.0
673,1.0,114.0,0.002,0.0,0.0,0.0
674,2.0,114.0,0.002,0.0,0.0,0.0
675,3.0,114.0,0.002,0.0,0.0,0.0
676,4.0,114.0,0.002,0.0,0.0,0.0
677,5.0,114.0,0.002,0.0,0.0,0.0
678,6.0,114.0,0.002,0.0,0.0,0.0
679,7.0,114.0,0.002,0.0,0.0,0.0
680,8.0,114.0,0.002,0.0,0.0,0.0
681,9.0,114.0,0.002,0.0,0.0,0.0
682,10.0,114.0,0.002,0.0,0.0,0.0
683,11.0,114.0,0.002,0.0,0.0,0.0
684,12.0,114.0,0.002,0.0,0.0,0.0
685,1.0,114.0,0.002,0.0,0.0,0.0
686,2.0,114.0,0.002,0.0,0.0,0.0
687,3.0,114.0,0.002,0.0,0.0,0.0
688,4.0,114.0,0.002,0.0,0.0,0.0
689,5.0,114.0,0.002,0.0,0.0,0.0
690,6.0,114.0,0.002,0.0,0.0,0.0
691,7.0,114.0,0.002,0.0,0.0,0.0
692,8.0,114.0,0.002,0.0,0.0,0.0
693,9.0,114.0,0.002,0.0,0.0,0.0
694,10.0,114.0,0.002,0.0,0.0,0.0
695,11.0,114.0,0.002,0.0,0.0,0.0
696,12.0,114.0,0.002,0.0,0.0,0.0
697,1.0,114.0,0.002,0.0,0.0,0.0
698,2.0,114.0,0.002,0.0,0.0,0.0
699,3.0,114.0,0.002,0.0,0.0,0.0
700,4.0,114.0,0.002,0.0,0.0,0.0
701,5.0,114.0,0.002,0.0,0.0,0.0
702,6.0,114.0,0.002,0.0,0.0,0.0
703,7.0,114.0,0.002,0.0,0.0,0.0
704,8.0,114.0,0.002,0.0,0.0,0.0
705,9.0,114.0,0.002,0.0,0.0,0.0
706,10.0,114.0,0.002,0.0,0.0,0.0
707,11.0,114.0,0.002,0.0,0.0,0.0
708,12.0,114.0,0.002,0.0,0.0,0.0
709,1.0,114.0,0.002,0.0,0.0,0.0
710,2.0,114.0,0.002,0.0,0.0,0.0
711,3.0,114.0,0.002,0.0,0.0,0.0
712,4.0,114.0,0.002,0.0,0.0,0.0
713,5.0,114.0,0.002,0.0,0.0,0.0
714,6.0,114.0,0.002,0.0,0.0,0.0
715,7.0,114.0,0.002,0.0,0.0,0.0
716,8.0,114.0,0.002,0.0,0.0,0.0
717,9.0,114.0,0.002,0.0,0.0,0.0
718,10.0,114.0,0.002,0.0,0.0,0.0
719,11.0,114.0,0.002,0.0,0.0,0.0
720,12.0,114.0,0.002,0.0,0.0,0.0
